dist_code,month,sector,investment in cr,number_of_employees,Mmm,quarter,fiscal_year,district
21_2,2021-06-01,Food Processing,4.0,100,Jun,Q1,2021,Warangal
17_3,2021-06-01,Agro based incl Cold Storages,0.73,5,Jun,Q1,2021,Siddipet
17_2,2021-06-01,"Real Estate,Industrial Parks and IT Buildings",0.75,10,Jun,Q1,2021,Sangareddy
17_2,2021-06-01,R&D,0.25,10,Jun,Q1,2021,Sangareddy
17_2,2021-06-01,Pharmaceuticals and Chemicals,227.7364,1353,Jun,Q1,2021,Sangareddy
20_1,2021-06-01,Plastic and Rubber,0.225,6,Jun,Q1,2021,Karimnagar
17_2,2021-06-01,Paper and Printing,5.5325,80,Jun,Q1,2021,Sangareddy
21_2,2021-06-01,Agro based incl Cold Storages,0.793,23,Jun,Q1,2021,Warangal
21_2,2021-06-01,Engineering,0.09,2,Jun,Q1,2021,Warangal
20_1,2021-06-01,Wood and Leather,0.17,8,Jun,Q1,2021,Karimnagar
17_2,2021-06-01,Others,7.8791,33,Jun,Q1,2021,Sangareddy
17_3,2021-06-01,Food Processing,6.0337,26,Jun,Q1,2021,Siddipet
17_3,2021-06-01,Pharmaceuticals and Chemicals,57.933,257,Jun,Q1,2021,Siddipet
17_3,2021-06-01,R&D,5.0,10,Jun,Q1,2021,Siddipet
21_2,2021-06-01,Granite and Stone Crushing,1.0392,30,Jun,Q1,2021,Warangal
19_2,2021-06-01,Agro based incl Cold Storages,0.19,3,Jun,Q1,2021,Nirmal
17_2,2021-06-01,Food Processing,1.121,8,Jun,Q1,2021,Sangareddy
22_1,2021-06-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.15,6,Jun,Q1,2021,Khammam
16_1,2021-06-01,Engineering,0.24,47,Jun,Q1,2021,Hyderabad
14_2,2021-06-01,Engineering,1.7517,15,Jun,Q1,2021,Jogulamba Gadwal
20_3,2021-06-01,Agro based incl Cold Storages,2.4775,85,Jun,Q1,2021,Rajanna Sircilla
20_3,2021-06-01,Granite and Stone Crushing,0.1612,6,Jun,Q1,2021,Rajanna Sircilla
19_1,2021-06-01,Food Processing,0.08,1,Jun,Q1,2021,Adilabad
23_3,2021-06-01,Agro based incl Cold Storages,0.31,6,Jun,Q1,2021,Yadadri Bhuvanagiri
23_3,2021-06-01,Engineering,2.36,20,Jun,Q1,2021,Yadadri Bhuvanagiri
23_3,2021-06-01,Food Processing,10.965,25,Jun,Q1,2021,Yadadri Bhuvanagiri
23_3,2021-06-01,Pharmaceuticals and Chemicals,377.075,2098,Jun,Q1,2021,Yadadri Bhuvanagiri
18_2,2021-06-01,Wood and Leather,0.12,6,Jun,Q1,2021,Kamareddy
18_2,2021-06-01,Pharmaceuticals and Chemicals,217.0,1260,Jun,Q1,2021,Kamareddy
18_2,2021-06-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.58,12,Jun,Q1,2021,Kamareddy
18_2,2021-06-01,Agro based incl Cold Storages,5.5213,17,Jun,Q1,2021,Kamareddy
21_6,2021-06-01,Food Processing,4.63,15,Jun,Q1,2021,Mulugu
21_6,2021-06-01,Engineering,0.035,2,Jun,Q1,2021,Mulugu
17_2,2021-06-01,Engineering,14.8626,144,Jun,Q1,2021,Sangareddy
15_2,2021-06-01,Wood and Leather,0.37,15,Jun,Q1,2021,Medchal_Malkajgiri
15_2,2021-06-01,R&D,1.0787,10,Jun,Q1,2021,Medchal_Malkajgiri
15_2,2021-06-01,Plastic and Rubber,11.837,81,Jun,Q1,2021,Medchal_Malkajgiri
15_2,2021-06-01,Pharmaceuticals and Chemicals,56.9431,302,Jun,Q1,2021,Medchal_Malkajgiri
15_2,2021-06-01,Paper and Printing,0.75,33,Jun,Q1,2021,Medchal_Malkajgiri
15_2,2021-06-01,Others,14.6012,49,Jun,Q1,2021,Medchal_Malkajgiri
14_3,2021-06-01,Food Processing,1.9046,40,Jun,Q1,2021,Nagarkurnool
15_2,2021-06-01,Food Processing,6.85,337,Jun,Q1,2021,Medchal_Malkajgiri
15_2,2021-06-01,Engineering,8.2744,267,Jun,Q1,2021,Medchal_Malkajgiri
15_2,2021-06-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.15,20,Jun,Q1,2021,Medchal_Malkajgiri
15_2,2021-06-01,Beverages,2.64,40,Jun,Q1,2021,Medchal_Malkajgiri
14_3,2021-06-01,Textiles,8.0532,20,Jun,Q1,2021,Nagarkurnool
15_2,2021-06-01,Agro based incl Cold Storages,1.1,33,Jun,Q1,2021,Medchal_Malkajgiri
17_2,2021-06-01,Beverages,0.25,5,Jun,Q1,2021,Sangareddy
17_2,2021-06-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.24,15,Jun,Q1,2021,Sangareddy
15_2,2021-06-01,Solar and Other Renewable Energy,0.25,6,Jun,Q1,2021,Medchal_Malkajgiri
14_3,2021-06-01,Agro based incl Cold Storages,2.457,30,Jun,Q1,2021,Nagarkurnool
19_2,2021-06-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.3975,14,Jun,Q1,2021,Nirmal
19_2,2021-06-01,Food Processing,0.71,0,Jun,Q1,2021,Nirmal
20_2,2021-06-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.25,8,Jun,Q1,2021,Jagtial
20_2,2021-06-01,Beverages,0.16,4,Jun,Q1,2021,Jagtial
20_2,2021-06-01,Agro based incl Cold Storages,6.6489,81,Jun,Q1,2021,Jagtial
15_1,2021-06-01,Wood and Leather,1.46,30,Jun,Q1,2021,Rangareddy
15_1,2021-06-01,Plastic and Rubber,430.033,336,Jun,Q1,2021,Rangareddy
15_1,2021-06-01,Pharmaceuticals and Chemicals,0.8,25,Jun,Q1,2021,Rangareddy
15_1,2021-06-01,Others,0.2,10,Jun,Q1,2021,Rangareddy
15_1,2021-06-01,Food Processing,0.715,19,Jun,Q1,2021,Rangareddy
22_1,2021-06-01,Engineering,0.14,6,Jun,Q1,2021,Khammam
23_1,2021-06-01,Pharmaceuticals and Chemicals,112.2,600,Jun,Q1,2021,Nalgonda
23_1,2021-06-01,Food Processing,2.9,40,Jun,Q1,2021,Nalgonda
23_1,2021-06-01,Agro based incl Cold Storages,0.24,6,Jun,Q1,2021,Nalgonda
18_1,2021-06-01,Food Processing,1.814,30,Jun,Q1,2021,Nizamabad
18_1,2021-06-01,Engineering,0.154,10,Jun,Q1,2021,Nizamabad
20_2,2021-06-01,Engineering,0.5755,15,Jun,Q1,2021,Jagtial
18_1,2021-06-01,Agro based incl Cold Storages,1.4975,24,Jun,Q1,2021,Nizamabad
23_2,2021-06-01,Pharmaceuticals and Chemicals,0.1,3,Jun,Q1,2021,Suryapet
22_2,2021-06-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",3.05,30,Jun,Q1,2021,Bhadradri Kothagudem
15_1,2021-06-01,Engineering,6.2062,30,Jun,Q1,2021,Rangareddy
15_1,2021-06-01,Electrical and Electronic Products,34.0133,500,Jun,Q1,2021,Rangareddy
22_1,2021-06-01,Food Processing,0.75,16,Jun,Q1,2021,Khammam
15_1,2021-06-01,Agro based incl Cold Storages,1.0222,10,Jun,Q1,2021,Rangareddy
22_1,2021-06-01,Agro based incl Cold Storages,8.561,17,Jun,Q1,2021,Khammam
22_2,2021-06-01,Food Processing,0.21,8,Jun,Q1,2021,Bhadradri Kothagudem
15_3,2021-06-01,Granite and Stone Crushing,0.146,5,Jun,Q1,2021,Vikarabad
14_1,2021-06-01,R&D,0.265,0,Jun,Q1,2021,Mahabubnagar
14_1,2021-06-01,Food Processing,3.44,50,Jun,Q1,2021,Mahabubnagar
15_3,2021-06-01,Food Processing,0.035,1,Jun,Q1,2021,Vikarabad
19_3,2021-06-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.22,15,Jun,Q1,2021,Mancherial
19_3,2021-06-01,Food Processing,0.15,3,Jun,Q1,2021,Mancherial
22_2,2021-06-01,Agro based incl Cold Storages,0.41,40,Jun,Q1,2021,Bhadradri Kothagudem
20_2,2021-06-01,Granite and Stone Crushing,0.245,10,Jun,Q1,2021,Jagtial
15_1,2021-06-01,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.35,19,Jun,Q1,2021,Rangareddy
20_4,2021-06-01,Food Processing,5.7305,63,Jun,Q1,2021,Peddapalli
17_1,2021-06-01,Engineering,2.0,20,Jun,Q1,2021,Medak
19_4,2021-06-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.16,15,Jun,Q1,2021,Kumurambheem Asifabad
17_1,2021-06-01,Food Processing,6.0236,51,Jun,Q1,2021,Medak
17_1,2021-06-01,Granite and Stone Crushing,1.83,60,Jun,Q1,2021,Medak
17_1,2021-06-01,Paper and Printing,0.25,7,Jun,Q1,2021,Medak
21_7,2021-06-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.2971,0,Jun,Q1,2021,Jayashankar Bhupalpally
17_1,2021-06-01,Pharmaceuticals and Chemicals,32.0772,112,Jun,Q1,2021,Medak
17_1,2021-06-01,Textiles,0.7667,8,Jun,Q1,2021,Medak
15_1,2021-06-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",3.85,65,Jun,Q1,2021,Rangareddy
20_4,2021-06-01,Engineering,0.09,2,Jun,Q1,2021,Peddapalli
20_4,2021-06-01,Agro based incl Cold Storages,0.245,8,Jun,Q1,2021,Peddapalli
21_7,2021-06-01,Food Processing,0.1,4,Jun,Q1,2021,Jayashankar Bhupalpally
21_7,2021-06-01,Plastic and Rubber,0.05,2,Jun,Q1,2021,Jayashankar Bhupalpally
20_2,2021-07-01,Wood and Leather,0.25,4,Jul,Q2,2021,Jagtial
15_2,2021-07-01,Wood and Leather,0.9,30,Jul,Q2,2021,Medchal_Malkajgiri
23_1,2021-07-01,Paper and Printing,0.3,8,Jul,Q2,2021,Nalgonda
23_1,2021-07-01,Food Processing,4.1655,28,Jul,Q2,2021,Nalgonda
20_1,2021-07-01,Agro based incl Cold Storages,0.225,8,Jul,Q2,2021,Karimnagar
20_1,2021-07-01,Beverages,0.105,3,Jul,Q2,2021,Karimnagar
20_1,2021-07-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",2.079,14,Jul,Q2,2021,Karimnagar
23_1,2021-07-01,Engineering,13.9904,125,Jul,Q2,2021,Nalgonda
20_4,2021-07-01,Pharmaceuticals and Chemicals,4.7016,30,Jul,Q2,2021,Peddapalli
21_5,2021-07-01,Agro based incl Cold Storages,0.22,15,Jul,Q2,2021,Mahabubabad
20_4,2021-07-01,Food Processing,0.965,24,Jul,Q2,2021,Peddapalli
21_2,2021-07-01,Textiles,0.15,6,Jul,Q2,2021,Warangal
15_1,2021-07-01,Textiles,2.704,100,Jul,Q2,2021,Rangareddy
15_1,2021-07-01,Food Processing,1.653,75,Jul,Q2,2021,Rangareddy
15_1,2021-07-01,Pharmaceuticals and Chemicals,70.24,170,Jul,Q2,2021,Rangareddy
15_3,2021-07-01,Food Processing,0.1586,13,Jul,Q2,2021,Vikarabad
15_2,2021-07-01,Textiles,13.0192,100,Jul,Q2,2021,Medchal_Malkajgiri
23_1,2021-07-01,Plastic and Rubber,0.4901,10,Jul,Q2,2021,Nalgonda
23_1,2021-07-01,Pharmaceuticals and Chemicals,457.737,2000,Jul,Q2,2021,Nalgonda
21_2,2021-07-01,Agro based incl Cold Storages,1.07,28,Jul,Q2,2021,Warangal
15_3,2021-07-01,Granite and Stone Crushing,1.3033,32,Jul,Q2,2021,Vikarabad
21_2,2021-07-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.09,4,Jul,Q2,2021,Warangal
21_2,2021-07-01,Engineering,1.3402,79,Jul,Q2,2021,Warangal
20_3,2021-07-01,Agro based incl Cold Storages,1.76,59,Jul,Q2,2021,Rajanna Sircilla
20_3,2021-07-01,Engineering,0.34,10,Jul,Q2,2021,Rajanna Sircilla
21_2,2021-07-01,Food Processing,1.1675,22,Jul,Q2,2021,Warangal
23_2,2021-07-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.24,4,Jul,Q2,2021,Suryapet
21_2,2021-07-01,Granite and Stone Crushing,0.11,15,Jul,Q2,2021,Warangal
21_2,2021-07-01,Paper and Printing,0.19,4,Jul,Q2,2021,Warangal
15_1,2021-07-01,Plastic and Rubber,20.6606,179,Jul,Q2,2021,Rangareddy
15_1,2021-07-01,Engineering,67.7157,390,Jul,Q2,2021,Rangareddy
21_5,2021-07-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.0925,5,Jul,Q2,2021,Mahabubabad
21_5,2021-07-01,Food Processing,0.4814,15,Jul,Q2,2021,Mahabubabad
15_2,2021-07-01,Electrical and Electronic Products,24.4654,230,Jul,Q2,2021,Medchal_Malkajgiri
20_2,2021-07-01,Food Processing,5.087,66,Jul,Q2,2021,Jagtial
22_2,2021-07-01,Agro based incl Cold Storages,1.598,16,Jul,Q2,2021,Bhadradri Kothagudem
21_6,2021-07-01,Agro based incl Cold Storages,0.49,16,Jul,Q2,2021,Mulugu
20_2,2021-07-01,Engineering,0.332,6,Jul,Q2,2021,Jagtial
20_2,2021-07-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.15,4,Jul,Q2,2021,Jagtial
15_2,2021-07-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.74,50,Jul,Q2,2021,Medchal_Malkajgiri
20_2,2021-07-01,Beverages,0.2,4,Jul,Q2,2021,Jagtial
21_3,2021-07-01,Granite and Stone Crushing,2.91,39,Jul,Q2,2021,Jangoan
21_3,2021-07-01,Food Processing,0.28,24,Jul,Q2,2021,Jangoan
20_2,2021-07-01,Agro based incl Cold Storages,1.9525,43,Jul,Q2,2021,Jagtial
21_3,2021-07-01,Agro based incl Cold Storages,2.168,25,Jul,Q2,2021,Jangoan
15_2,2021-07-01,Others,0.4721,17,Jul,Q2,2021,Medchal_Malkajgiri
15_2,2021-07-01,Pharmaceuticals and Chemicals,147.103,642,Jul,Q2,2021,Medchal_Malkajgiri
14_3,2021-07-01,Food Processing,0.19,4,Jul,Q2,2021,Nagarkurnool
15_2,2021-07-01,Granite and Stone Crushing,3.12,31,Jul,Q2,2021,Medchal_Malkajgiri
22_2,2021-07-01,Food Processing,0.62,20,Jul,Q2,2021,Bhadradri Kothagudem
15_2,2021-07-01,Plastic and Rubber,36.9244,197,Jul,Q2,2021,Medchal_Malkajgiri
20_1,2021-07-01,Engineering,1.2199,25,Jul,Q2,2021,Karimnagar
20_1,2021-07-01,Food Processing,0.4365,19,Jul,Q2,2021,Karimnagar
20_1,2021-07-01,Granite and Stone Crushing,2.64,62,Jul,Q2,2021,Karimnagar
21_5,2021-07-01,Granite and Stone Crushing,0.13,15,Jul,Q2,2021,Mahabubabad
21_5,2021-07-01,Wood and Leather,0.19,14,Jul,Q2,2021,Mahabubabad
15_1,2021-07-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.076,4,Jul,Q2,2021,Rangareddy
21_5,2021-07-01,Engineering,0.07,4,Jul,Q2,2021,Mahabubabad
23_1,2021-07-01,Agro based incl Cold Storages,3.81,41,Jul,Q2,2021,Nalgonda
15_1,2021-07-01,Agro based incl Cold Storages,6.0222,10,Jul,Q2,2021,Rangareddy
22_2,2021-07-01,Others,0.05,3,Jul,Q2,2021,Bhadradri Kothagudem
20_4,2021-07-01,Agro based incl Cold Storages,0.18,5,Jul,Q2,2021,Peddapalli
15_2,2021-07-01,Engineering,11.201,214,Jul,Q2,2021,Medchal_Malkajgiri
15_2,2021-07-01,Food Processing,0.67,12,Jul,Q2,2021,Medchal_Malkajgiri
14_3,2021-07-01,Agro based incl Cold Storages,2.429,59,Jul,Q2,2021,Nagarkurnool
15_1,2021-07-01,Automobile,4.59,10,Jul,Q2,2021,Rangareddy
14_2,2021-07-01,Food Processing,0.204,9,Jul,Q2,2021,Jogulamba Gadwal
16_1,2021-07-01,Engineering,0.15,20,Jul,Q2,2021,Hyderabad
18_1,2021-07-01,Beverages,0.0911,5,Jul,Q2,2021,Nizamabad
22_1,2021-07-01,Agro based incl Cold Storages,10.731,27,Jul,Q2,2021,Khammam
17_1,2021-07-01,Engineering,17.1493,80,Jul,Q2,2021,Medak
18_1,2021-07-01,Paper and Printing,0.221,10,Jul,Q2,2021,Nizamabad
18_1,2021-07-01,Food Processing,0.887,17,Jul,Q2,2021,Nizamabad
14_1,2021-07-01,Plastic and Rubber,19.3559,55,Jul,Q2,2021,Mahabubnagar
17_2,2021-07-01,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.87,3,Jul,Q2,2021,Sangareddy
19_2,2021-07-01,Food Processing,0.8581,10,Jul,Q2,2021,Nirmal
19_2,2021-07-01,Engineering,0.28,11,Jul,Q2,2021,Nirmal
19_2,2021-07-01,Agro based incl Cold Storages,4.805,18,Jul,Q2,2021,Nirmal
14_1,2021-07-01,Pharmaceuticals and Chemicals,64.2506,366,Jul,Q2,2021,Mahabubnagar
17_2,2021-07-01,Food Processing,4.891,34,Jul,Q2,2021,Sangareddy
14_1,2021-07-01,Food Processing,8.9486,28,Jul,Q2,2021,Mahabubnagar
14_1,2021-07-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",17.72,45,Jul,Q2,2021,Mahabubnagar
18_2,2021-07-01,Wood and Leather,0.2,6,Jul,Q2,2021,Kamareddy
18_2,2021-07-01,Paper and Printing,0.251,6,Jul,Q2,2021,Kamareddy
17_1,2021-07-01,Textiles,0.25,5,Jul,Q2,2021,Medak
18_1,2021-07-01,Engineering,0.3,5,Jul,Q2,2021,Nizamabad
18_2,2021-07-01,Food Processing,0.17,10,Jul,Q2,2021,Kamareddy
18_1,2021-07-01,Agro based incl Cold Storages,0.2494,5,Jul,Q2,2021,Nizamabad
17_2,2021-07-01,Granite and Stone Crushing,6.124,54,Jul,Q2,2021,Sangareddy
17_1,2021-07-01,Pharmaceuticals and Chemicals,136.0,800,Jul,Q2,2021,Medak
17_1,2021-07-01,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.412,6,Jul,Q2,2021,Medak
17_2,2021-07-01,Others,8.85,80,Jul,Q2,2021,Sangareddy
17_2,2021-07-01,Textiles,5.1555,20,Jul,Q2,2021,Sangareddy
17_2,2021-07-01,R&D,0.25,18,Jul,Q2,2021,Sangareddy
17_2,2021-07-01,Plastic and Rubber,16.32,107,Jul,Q2,2021,Sangareddy
17_2,2021-07-01,Pharmaceuticals and Chemicals,476.9396,3498,Jul,Q2,2021,Sangareddy
17_2,2021-07-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.4,10,Jul,Q2,2021,Sangareddy
22_1,2021-07-01,Beverages,0.12,3,Jul,Q2,2021,Khammam
17_2,2021-07-01,Engineering,14.0901,295,Jul,Q2,2021,Sangareddy
17_1,2021-07-01,Agro based incl Cold Storages,2.0238,45,Jul,Q2,2021,Medak
23_3,2021-07-01,Food Processing,0.21,8,Jul,Q2,2021,Yadadri Bhuvanagiri
22_1,2021-07-01,Food Processing,1.0,45,Jul,Q2,2021,Khammam
23_3,2021-07-01,Engineering,2.7106,39,Jul,Q2,2021,Yadadri Bhuvanagiri
19_1,2021-07-01,Agro based incl Cold Storages,0.09,4,Jul,Q2,2021,Adilabad
23_3,2021-07-01,Plastic and Rubber,2.6667,21,Jul,Q2,2021,Yadadri Bhuvanagiri
19_3,2021-07-01,Granite and Stone Crushing,1.1325,25,Jul,Q2,2021,Mancherial
19_1,2021-07-01,Granite and Stone Crushing,1.8974,20,Jul,Q2,2021,Adilabad
19_3,2021-07-01,Food Processing,1.3286,40,Jul,Q2,2021,Mancherial
17_3,2021-07-01,Food Processing,0.48,16,Jul,Q2,2021,Siddipet
14_5,2021-07-01,Food Processing,0.105,3,Jul,Q2,2021,Narayanpet
17_2,2021-07-01,Beverages,0.24,20,Jul,Q2,2021,Sangareddy
14_5,2021-07-01,Textiles,8.7384,40,Jul,Q2,2021,Narayanpet
22_1,2021-07-01,Wood and Leather,0.112,9,Jul,Q2,2021,Khammam
23_3,2021-07-01,Pharmaceuticals and Chemicals,346.7442,1887,Jul,Q2,2021,Yadadri Bhuvanagiri
17_3,2021-07-01,Agro based incl Cold Storages,0.24,6,Jul,Q2,2021,Siddipet
23_3,2021-07-01,Granite and Stone Crushing,0.7,5,Jul,Q2,2021,Yadadri Bhuvanagiri
23_3,2021-07-01,Others,1.5185,10,Jul,Q2,2021,Yadadri Bhuvanagiri
19_1,2021-08-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.1384,15,Aug,Q2,2021,Adilabad
19_1,2021-08-01,Food Processing,0.04,0,Aug,Q2,2021,Adilabad
21_2,2021-08-01,Granite and Stone Crushing,0.61,18,Aug,Q2,2021,Warangal
15_2,2021-08-01,Food Processing,1.6615,29,Aug,Q2,2021,Medchal_Malkajgiri
22_2,2021-08-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.08,5,Aug,Q2,2021,Bhadradri Kothagudem
15_2,2021-08-01,Engineering,24.1539,166,Aug,Q2,2021,Medchal_Malkajgiri
20_3,2021-08-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.18,8,Aug,Q2,2021,Rajanna Sircilla
23_1,2021-08-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.12,4,Aug,Q2,2021,Nalgonda
23_1,2021-08-01,Engineering,11.6389,69,Aug,Q2,2021,Nalgonda
23_1,2021-08-01,Food Processing,3.07,37,Aug,Q2,2021,Nalgonda
23_3,2021-08-01,Paper and Printing,4.6328,65,Aug,Q2,2021,Yadadri Bhuvanagiri
15_2,2021-08-01,Agro based incl Cold Storages,1.61,52,Aug,Q2,2021,Medchal_Malkajgiri
23_3,2021-08-01,Pharmaceuticals and Chemicals,42.2,818,Aug,Q2,2021,Yadadri Bhuvanagiri
23_3,2021-08-01,Plastic and Rubber,0.84,20,Aug,Q2,2021,Yadadri Bhuvanagiri
22_2,2021-08-01,Food Processing,0.59,31,Aug,Q2,2021,Bhadradri Kothagudem
22_2,2021-08-01,Others,0.085,4,Aug,Q2,2021,Bhadradri Kothagudem
22_2,2021-08-01,Plastic and Rubber,0.28,10,Aug,Q2,2021,Bhadradri Kothagudem
20_3,2021-08-01,Textiles,0.24,8,Aug,Q2,2021,Rajanna Sircilla
20_3,2021-08-01,Engineering,0.23,5,Aug,Q2,2021,Rajanna Sircilla
20_3,2021-08-01,Agro based incl Cold Storages,0.763,22,Aug,Q2,2021,Rajanna Sircilla
15_2,2021-08-01,Electrical and Electronic Products,0.2,4,Aug,Q2,2021,Medchal_Malkajgiri
15_2,2021-08-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.75,17,Aug,Q2,2021,Medchal_Malkajgiri
17_3,2021-08-01,Pharmaceuticals and Chemicals,15.5106,170,Aug,Q2,2021,Siddipet
15_2,2021-08-01,Paper and Printing,0.1,10,Aug,Q2,2021,Medchal_Malkajgiri
17_2,2021-08-01,Pharmaceuticals and Chemicals,31.0938,306,Aug,Q2,2021,Sangareddy
17_2,2021-08-01,Others,10.418,170,Aug,Q2,2021,Sangareddy
17_2,2021-08-01,Granite and Stone Crushing,7.965,50,Aug,Q2,2021,Sangareddy
17_2,2021-08-01,Food Processing,2.9323,64,Aug,Q2,2021,Sangareddy
15_3,2021-08-01,Food Processing,0.46,37,Aug,Q2,2021,Vikarabad
15_3,2021-08-01,Granite and Stone Crushing,0.403,16,Aug,Q2,2021,Vikarabad
20_2,2021-08-01,Agro based incl Cold Storages,1.2225,28,Aug,Q2,2021,Jagtial
20_2,2021-08-01,Engineering,0.05,2,Aug,Q2,2021,Jagtial
20_2,2021-08-01,Food Processing,0.417,11,Aug,Q2,2021,Jagtial
20_2,2021-08-01,Granite and Stone Crushing,0.625,16,Aug,Q2,2021,Jagtial
20_2,2021-08-01,Wood and Leather,0.12,2,Aug,Q2,2021,Jagtial
17_2,2021-08-01,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",1.9103,30,Aug,Q2,2021,Sangareddy
17_2,2021-08-01,Engineering,6.4453,98,Aug,Q2,2021,Sangareddy
17_2,2021-08-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.5,20,Aug,Q2,2021,Sangareddy
17_2,2021-08-01,Agro based incl Cold Storages,0.43,9,Aug,Q2,2021,Sangareddy
22_1,2021-08-01,Agro based incl Cold Storages,3.59,18,Aug,Q2,2021,Khammam
19_3,2021-08-01,Agro based incl Cold Storages,0.4825,5,Aug,Q2,2021,Mancherial
19_3,2021-08-01,Engineering,1.44,19,Aug,Q2,2021,Mancherial
19_3,2021-08-01,Food Processing,1.3274,10,Aug,Q2,2021,Mancherial
22_1,2021-08-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.74,22,Aug,Q2,2021,Khammam
15_2,2021-08-01,Granite and Stone Crushing,0.8,12,Aug,Q2,2021,Medchal_Malkajgiri
22_1,2021-08-01,Engineering,0.435,19,Aug,Q2,2021,Khammam
17_2,2021-08-01,R&D,5.261,261,Aug,Q2,2021,Sangareddy
15_2,2021-08-01,Pharmaceuticals and Chemicals,0.3,5,Aug,Q2,2021,Medchal_Malkajgiri
15_2,2021-08-01,Plastic and Rubber,6.3,113,Aug,Q2,2021,Medchal_Malkajgiri
23_1,2021-08-01,Beverages,0.2,3,Aug,Q2,2021,Nalgonda
23_2,2021-08-01,Engineering,2.0375,39,Aug,Q2,2021,Suryapet
19_1,2021-08-01,Beverages,0.028,3,Aug,Q2,2021,Adilabad
14_5,2021-08-01,Food Processing,0.965,10,Aug,Q2,2021,Narayanpet
19_2,2021-08-01,Engineering,0.2,4,Aug,Q2,2021,Nirmal
19_2,2021-08-01,Food Processing,0.0,8,Aug,Q2,2021,Nirmal
15_2,2021-08-01,R&D,3.15,37,Aug,Q2,2021,Medchal_Malkajgiri
15_2,2021-08-01,Wood and Leather,0.57,23,Aug,Q2,2021,Medchal_Malkajgiri
19_2,2021-08-01,Others,0.0,8,Aug,Q2,2021,Nirmal
23_1,2021-08-01,Agro based incl Cold Storages,1.05,21,Aug,Q2,2021,Nalgonda
14_1,2021-08-01,Plastic and Rubber,0.7,25,Aug,Q2,2021,Mahabubnagar
14_1,2021-08-01,Granite and Stone Crushing,0.545,20,Aug,Q2,2021,Mahabubnagar
14_2,2021-08-01,Food Processing,1.01,20,Aug,Q2,2021,Jogulamba Gadwal
14_2,2021-08-01,Engineering,1.87,19,Aug,Q2,2021,Jogulamba Gadwal
14_1,2021-08-01,Food Processing,3.7362,10,Aug,Q2,2021,Mahabubnagar
22_1,2021-08-01,Granite and Stone Crushing,1.41,20,Aug,Q2,2021,Khammam
22_1,2021-08-01,Food Processing,1.847,13,Aug,Q2,2021,Khammam
17_2,2021-08-01,Plastic and Rubber,16.5692,70,Aug,Q2,2021,Sangareddy
21_2,2021-08-01,Food Processing,2.3675,64,Aug,Q2,2021,Warangal
21_2,2021-08-01,Plastic and Rubber,0.14,15,Aug,Q2,2021,Warangal
20_4,2021-08-01,Plastic and Rubber,0.05,4,Aug,Q2,2021,Peddapalli
22_2,2021-08-01,Agro based incl Cold Storages,0.15,4,Aug,Q2,2021,Bhadradri Kothagudem
20_4,2021-08-01,Agro based incl Cold Storages,0.13,4,Aug,Q2,2021,Peddapalli
20_4,2021-08-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.43,19,Aug,Q2,2021,Peddapalli
20_4,2021-08-01,Engineering,0.21,6,Aug,Q2,2021,Peddapalli
20_4,2021-08-01,Food Processing,3.3227,42,Aug,Q2,2021,Peddapalli
21_3,2021-08-01,Food Processing,0.99,26,Aug,Q2,2021,Jangoan
21_3,2021-08-01,Agro based incl Cold Storages,1.72,20,Aug,Q2,2021,Jangoan
15_1,2021-08-01,Electrical and Electronic Products,8.5005,70,Aug,Q2,2021,Rangareddy
